snapshot_id,year_month,sku_id,category,subcategory,brand,opening_stock,incoming_qty,sold_qty,closing_stock,sell_through_rate,days_of_inventory,lead_time_days,is_stockout
INV-2024-07-MCO-JW-015,2024-07,MCO-JW-015,Accessories,Jewelry,MCC Premium,54,0,4,50,0.0741,375,15,0
INV-2024-07-MCO-JW-016,2024-07,MCO-JW-016,Accessories,Jewelry,MCC Premium,40,0,2,38,0.05,570,17,0
INV-2024-07-MCO-JW-017,2024-07,MCO-JW-017,Accessories,Jewelry,MCC Basic,67,0,5,62,0.0746,372,14,0
INV-2024-07-MCO-JW-018,2024-07,MCO-JW-018,Accessories,Jewelry,MCC Basic,35,0,2,33,0.0571,495,20,0
INV-2024-07-MCO-JW-019,2024-07,MCO-JW-019,Accessories,Jewelry,MCC Standard,91,0,1,90,0.011,999,20,0
INV-2024-07-MCO-JW-020,2024-07,MCO-JW-020,Accessories,Jewelry,MCC Standard,21,0,5,16,0.2381,96,8,0
INV-2024-07-MCO-JW-021,2024-07,MCO-JW-021,Accessories,Jewelry,MCC Standard,26,0,0,26,0.0,260,8,0
INV-2024-07-MCO-JW-022,2024-07,MCO-JW-022,Accessories,Jewelry,MCC Basic,58,0,3,55,0.0517,550,16,0
INV-2024-07-MCO-JW-023,2024-07,MCO-JW-023,Accessories,Jewelry,MCC Premium,65,0,3,62,0.0462,620,20,0
INV-2024-07-MCO-JW-024,2024-07,MCO-JW-024,Accessories,Jewelry,MCC Standard,49,0,2,47,0.0408,705,8,0
INV-2024-07-MCO-JW-025,2024-07,MCO-JW-025,Accessories,Jewelry,MCC Premium,39,0,1,38,0.0256,999,17,0
INV-2024-07-MCO-JW-026,2024-07,MCO-JW-026,Accessories,Jewelry,MCC Standard,64,0,4,60,0.0625,450,13,0
INV-2024-07-MCO-JW-027,2024-07,MCO-JW-027,Accessories,Jewelry,MCC Standard,11,51,1,61,0.0161,999,13,0
INV-2024-07-MCO-JW-028,2024-07,MCO-JW-028,Accessories,Jewelry,MCC Standard,49,0,1,48,0.0204,999,11,0
INV-2024-07-MCO-BT-001,2024-07,MCO-BT-001,Accessories,Belts,MCC Standard,58,0,2,56,0.0345,840,7,0
INV-2024-07-MCO-BT-002,2024-07,MCO-BT-002,Accessories,Belts,MCC Basic,47,0,3,44,0.0638,440,20,0
INV-2024-07-MCO-BT-003,2024-07,MCO-BT-003,Accessories,Belts,MCC Standard,39,0,2,37,0.0513,555,19,0
INV-2024-07-MCO-BT-004,2024-07,MCO-BT-004,Accessories,Belts,MCC Standard,9,43,4,48,0.0769,360,14,0
INV-2024-07-MCO-BT-005,2024-07,MCO-BT-005,Accessories,Belts,MCC Standard,54,0,5,49,0.0926,294,9,0
INV-2024-07-MCO-BT-006,2024-07,MCO-BT-006,Accessories,Belts,MCC Premium,67,0,2,65,0.0299,975,21,0
INV-2024-07-MCO-BT-007,2024-07,MCO-BT-007,Accessories,Belts,MCC Basic,34,0,10,24,0.2941,72,9,0
INV-2024-07-MCO-BT-008,2024-07,MCO-BT-008,Accessories,Belts,MCC Standard,37,0,3,34,0.0811,340,10,0
INV-2024-07-MCO-BT-009,2024-07,MCO-BT-009,Accessories,Belts,MCC Premium,52,0,7,45,0.1346,193,10,0
INV-2024-07-MCO-BT-010,2024-07,MCO-BT-010,Accessories,Belts,MCC Basic,78,0,3,75,0.0385,750,20,0
INV-2024-07-MCO-BT-011,2024-07,MCO-BT-011,Accessories,Belts,MCC Standard,28,0,0,28,0.0,280,21,0
INV-2024-07-MCO-BT-012,2024-07,MCO-BT-012,Accessories,Belts,MCC Standard,14,0,2,12,0.1429,180,13,0
INV-2024-07-MCO-BT-013,2024-07,MCO-BT-013,Accessories,Belts,MCC Basic,60,0,0,60,0.0,600,8,0
INV-2024-07-MCO-BT-014,2024-07,MCO-BT-014,Accessories,Belts,MCC Standard,29,0,4,25,0.1379,188,20,0
INV-2024-07-MCO-BT-015,2024-07,MCO-BT-015,Accessories,Belts,MCC Standard,51,0,3,48,0.0588,480,15,0
INV-2024-07-MCO-BT-016,2024-07,MCO-BT-016,Accessories,Belts,MCC Basic,13,0,1,12,0.0769,360,14,0
INV-2024-07-MCO-BT-017,2024-07,MCO-BT-017,Accessories,Belts,MCC Standard,23,0,4,19,0.1739,142,13,0
INV-2024-07-MCO-BT-018,2024-07,MCO-BT-018,Accessories,Belts,MCC Premium,61,0,4,57,0.0656,428,12,0
INV-2024-07-MCO-CS-001,2024-07,MCO-CS-001,Footwear,Casual Shoes,MCC Standard,62,0,1,61,0.0161,999,15,0
INV-2024-07-MCO-CS-002,2024-07,MCO-CS-002,Footwear,Casual Shoes,MCC Standard,50,0,1,49,0.02,999,15,0
INV-2024-07-MCO-CS-003,2024-07,MCO-CS-003,Footwear,Casual Shoes,MCC Basic,36,0,0,36,0.0,360,19,0
INV-2024-07-MCO-CS-004,2024-07,MCO-CS-004,Footwear,Casual Shoes,MCC Standard,52,0,0,52,0.0,520,14,0
INV-2024-07-MCO-CS-005,2024-07,MCO-CS-005,Footwear,Casual Shoes,MCC Premium,69,0,3,66,0.0435,660,10,0
INV-2024-07-MCO-CS-006,2024-07,MCO-CS-006,Footwear,Casual Shoes,MCC Standard,61,0,5,56,0.082,336,8,0
INV-2024-07-MCO-CS-007,2024-07,MCO-CS-007,Footwear,Casual Shoes,MCC Standard,63,0,10,53,0.1587,159,9,0
INV-2024-07-MCO-CS-008,2024-07,MCO-CS-008,Footwear,Casual Shoes,MCC Premium,42,0,0,42,0.0,420,12,0
INV-2024-07-MCO-CS-009,2024-07,MCO-CS-009,Footwear,Casual Shoes,MCC Basic,47,0,0,47,0.0,470,8,0
INV-2024-07-MCO-CS-010,2024-07,MCO-CS-010,Footwear,Casual Shoes,MCC Standard,74,0,0,74,0.0,740,11,0
INV-2024-07-MCO-CS-011,2024-07,MCO-CS-011,Footwear,Casual Shoes,MCC Standard,67,0,2,65,0.0299,975,21,0
INV-2024-07-MCO-CS-012,2024-07,MCO-CS-012,Footwear,Casual Shoes,MCC Premium,39,0,3,36,0.0769,360,8,0
INV-2024-07-MCO-CS-013,2024-07,MCO-CS-013,Footwear,Casual Shoes,MCC Standard,10,75,2,83,0.0235,999,8,0
INV-2024-07-MCO-CS-014,2024-07,MCO-CS-014,Footwear,Casual Shoes,MCC Standard,43,0,3,40,0.0698,400,12,0
INV-2024-07-MCO-CS-015,2024-07,MCO-CS-015,Footwear,Casual Shoes,MCC Premium,86,0,1,85,0.0116,999,10,0
INV-2024-07-MCO-CS-016,2024-07,MCO-CS-016,Footwear,Casual Shoes,MCC Premium,83,0,0,83,0.0,830,21,0
INV-2024-07-MCO-CS-017,2024-07,MCO-CS-017,Footwear,Casual Shoes,MCC Standard,66,0,4,62,0.0606,465,14,0
INV-2024-07-MCO-CS-018,2024-07,MCO-CS-018,Footwear,Casual Shoes,MCC Standard,75,0,1,74,0.0133,999,11,0
INV-2024-07-MCO-CS-019,2024-07,MCO-CS-019,Footwear,Casual Shoes,MCC Premium,58,0,5,53,0.0862,318,19,0
INV-2024-07-MCO-CS-020,2024-07,MCO-CS-020,Footwear,Casual Shoes,MCC Standard,56,0,4,52,0.0714,390,13,0
INV-2024-07-MCO-CS-021,2024-07,MCO-CS-021,Footwear,Casual Shoes,MCC Standard,69,0,6,63,0.087,315,16,0
INV-2024-07-MCO-CS-022,2024-07,MCO-CS-022,Footwear,Casual Shoes,MCC Premium,59,0,0,59,0.0,590,7,0
INV-2024-07-MCO-CS-023,2024-07,MCO-CS-023,Footwear,Casual Shoes,MCC Premium,16,0,1,15,0.0625,450,20,0
INV-2024-07-MCO-CS-024,2024-07,MCO-CS-024,Footwear,Casual Shoes,MCC Standard,52,0,3,49,0.0577,490,20,0
INV-2024-07-MCO-CS-025,2024-07,MCO-CS-025,Footwear,Casual Shoes,MCC Standard,50,0,5,45,0.1,270,15,0
INV-2024-07-MCO-CS-026,2024-07,MCO-CS-026,Footwear,Casual Shoes,MCC Standard,77,0,1,76,0.013,999,20,0
INV-2024-07-MCO-CS-027,2024-07,MCO-CS-027,Footwear,Casual Shoes,MCC Standard,30,0,4,26,0.1333,195,17,0
INV-2024-07-MCO-CS-028,2024-07,MCO-CS-028,Footwear,Casual Shoes,MCC Standard,37,0,2,35,0.0541,525,12,0
INV-2024-07-MCO-FS-001,2024-07,MCO-FS-001,Footwear,Formal Shoes,MCC Premium,23,0,9,14,0.3913,47,16,0
INV-2024-07-MCO-FS-002,2024-07,MCO-FS-002,Footwear,Formal Shoes,MCC Basic,58,0,1,57,0.0172,999,19,0
INV-2024-07-MCO-FS-003,2024-07,MCO-FS-003,Footwear,Formal Shoes,MCC Standard,44,0,2,42,0.0455,630,20,0
INV-2024-07-MCO-FS-004,2024-07,MCO-FS-004,Footwear,Formal Shoes,MCC Standard,13,0,4,9,0.3077,68,12,0
INV-2024-07-MCO-FS-005,2024-07,MCO-FS-005,Footwear,Formal Shoes,MCC Basic,76,0,0,76,0.0,760,17,0
INV-2024-07-MCO-FS-006,2024-07,MCO-FS-006,Footwear,Formal Shoes,MCC Basic,81,0,6,75,0.0741,375,21,0
INV-2024-07-MCO-FS-007,2024-07,MCO-FS-007,Footwear,Formal Shoes,MCC Premium,62,0,4,58,0.0645,435,16,0
INV-2024-07-MCO-FS-008,2024-07,MCO-FS-008,Footwear,Formal Shoes,MCC Standard,23,0,5,18,0.2174,108,18,0
INV-2024-07-MCO-FS-009,2024-07,MCO-FS-009,Footwear,Formal Shoes,MCC Standard,51,0,0,51,0.0,510,11,0
INV-2024-07-MCO-FS-010,2024-07,MCO-FS-010,Footwear,Formal Shoes,MCC Basic,35,0,1,34,0.0286,999,9,0
INV-2024-07-MCO-FS-011,2024-07,MCO-FS-011,Footwear,Formal Shoes,MCC Premium,49,0,1,48,0.0204,999,7,0
INV-2024-07-MCO-FS-012,2024-07,MCO-FS-012,Footwear,Formal Shoes,MCC Standard,11,87,1,97,0.0102,999,16,0
INV-2024-07-MCO-FS-013,2024-07,MCO-FS-013,Footwear,Formal Shoes,MCC Standard,17,0,8,9,0.4706,34,20,0
INV-2024-07-MCO-FS-014,2024-07,MCO-FS-014,Footwear,Formal Shoes,MCC Standard,64,0,0,64,0.0,640,21,0
INV-2024-07-MCO-FS-015,2024-07,MCO-FS-015,Footwear,Formal Shoes,MCC Standard,62,0,0,62,0.0,620,10,0
INV-2024-07-MCO-FS-016,2024-07,MCO-FS-016,Footwear,Formal Shoes,MCC Standard,69,0,2,67,0.029,999,14,0
INV-2024-07-MCO-FS-017,2024-07,MCO-FS-017,Footwear,Formal Shoes,MCC Premium,56,0,5,51,0.0893,306,9,0
INV-2024-07-MCO-FS-018,2024-07,MCO-FS-018,Footwear,Formal Shoes,MCC Premium,29,0,3,26,0.1034,260,14,0
INV-2024-08-MCO-SH-001,2024-08,MCO-SH-001,Apparel,Shirts,MCC Standard,0,53,53,0,1.0,0,23,1
INV-2024-08-MCO-SH-002,2024-08,MCO-SH-002,Apparel,Shirts,MCC Standard,0,66,66,0,1.0,0,10,1
INV-2024-08-MCO-SH-003,2024-08,MCO-SH-003,Apparel,Shirts,MCC Basic,0,77,77,0,1.0,0,11,1
INV-2024-08-MCO-SH-004,2024-08,MCO-SH-004,Apparel,Shirts,MCC Premium,0,55,55,0,1.0,0,17,1
INV-2024-08-MCO-SH-005,2024-08,MCO-SH-005,Apparel,Shirts,MCC Standard,0,85,85,0,1.0,0,16,1
INV-2024-08-MCO-SH-006,2024-08,MCO-SH-006,Apparel,Shirts,MCC Basic,0,44,44,0,1.0,0,20,1
INV-2024-08-MCO-SH-007,2024-08,MCO-SH-007,Apparel,Shirts,MCC Premium,0,35,35,0,1.0,0,14,1
INV-2024-08-MCO-SH-008,2024-08,MCO-SH-008,Apparel,Shirts,MCC Basic,0,67,67,0,1.0,0,14,1
INV-2024-08-MCO-SH-009,2024-08,MCO-SH-009,Apparel,Shirts,MCC Standard,0,52,52,0,1.0,0,29,1
INV-2024-08-MCO-SH-010,2024-08,MCO-SH-010,Apparel,Shirts,MCC Basic,0,76,68,8,0.8947,4,19,0
INV-2024-08-MCO-SH-011,2024-08,MCO-SH-011,Apparel,Shirts,MCC Premium,35,85,36,84,0.3,70,8,0
INV-2024-08-MCO-SH-012,2024-08,MCO-SH-012,Apparel,Shirts,MCC Premium,24,52,30,46,0.3947,46,13,0
INV-2024-08-MCO-SH-013,2024-08,MCO-SH-013,Apparel,Shirts,MCC Standard,15,75,46,44,0.5111,29,13,0
INV-2024-08-MCO-SH-014,2024-08,MCO-SH-014,Apparel,Shirts,MCC Standard,4,88,42,50,0.4565,36,16,0
INV-2024-08-MCO-SH-015,2024-08,MCO-SH-015,Apparel,Shirts,MCC Premium,72,0,29,43,0.4028,44,21,0
INV-2024-08-MCO-SH-016,2024-08,MCO-SH-016,Apparel,Shirts,MCC Premium,58,0,29,29,0.5,30,8,0
INV-2024-08-MCO-SH-017,2024-08,MCO-SH-017,Apparel,Shirts,MCC Standard,44,71,43,72,0.3739,50,18,0
INV-2024-08-MCO-SH-018,2024-08,MCO-SH-018,Apparel,Shirts,MCC Standard,24,1,25,0,1.0,0,29,1
INV-2024-08-MCO-SH-019,2024-08,MCO-SH-019,Apparel,Shirts,MCC Basic,34,21,39,16,0.7091,12,17,0
INV-2024-08-MCO-SH-020,2024-08,MCO-SH-020,Apparel,Shirts,MCC Standard,37,63,47,53,0.47,34,10,0
INV-2024-08-MCO-SH-021,2024-08,MCO-SH-021,Apparel,Shirts,MCC Premium,43,0,13,30,0.3023,69,10,0
INV-2024-08-MCO-SH-022,2024-08,MCO-SH-022,Apparel,Shirts,MCC Standard,53,0,22,31,0.4151,42,13,0
INV-2024-08-MCO-SH-023,2024-08,MCO-SH-023,Apparel,Shirts,MCC Basic,56,0,26,30,0.4643,35,18,0
INV-2024-08-MCO-SH-024,2024-08,MCO-SH-024,Apparel,Shirts,MCC Premium,16,81,11,86,0.1134,235,8,0
INV-2024-08-MCO-SH-025,2024-08,MCO-SH-025,Apparel,Shirts,MCC Standard,85,0,26,59,0.3059,68,10,0
INV-2024-08-MCO-SH-026,2024-08,MCO-SH-026,Apparel,Shirts,MCC Standard,39,0,17,22,0.4359,39,7,0
INV-2024-08-MCO-SH-027,2024-08,MCO-SH-027,Apparel,Shirts,MCC Standard,73,0,13,60,0.1781,138,16,0
INV-2024-08-MCO-SH-028,2024-08,MCO-SH-028,Apparel,Shirts,MCC Premium,13,0,1,12,0.0769,360,9,0
INV-2024-08-MCO-SH-029,2024-08,MCO-SH-029,Apparel,Shirts,MCC Premium,69,0,10,59,0.1449,177,9,0
INV-2024-08-MCO-SH-030,2024-08,MCO-SH-030,Apparel,Shirts,MCC Premium,32,0,12,20,0.375,50,13,0
INV-2024-08-MCO-SH-031,2024-08,MCO-SH-031,Apparel,Shirts,MCC Standard,18,0,5,13,0.2778,78,11,0
INV-2024-08-MCO-SH-032,2024-08,MCO-SH-032,Apparel,Shirts,MCC Standard,5,55,12,48,0.2,120,21,0
INV-2024-08-MCO-SH-033,2024-08,MCO-SH-033,Apparel,Shirts,MCC Standard,16,49,11,54,0.1692,147,15,0
INV-2024-08-MCO-SH-034,2024-08,MCO-SH-034,Apparel,Shirts,MCC Premium,27,0,2,25,0.0741,375,17,0
INV-2024-08-MCO-SH-035,2024-08,MCO-SH-035,Apparel,Shirts,MCC Premium,24,0,4,20,0.1667,150,18,0
INV-2024-08-MCO-SH-036,2024-08,MCO-SH-036,Apparel,Shirts,MCC Premium,13,54,10,57,0.1493,171,19,0
INV-2024-08-MCO-SH-037,2024-08,MCO-SH-037,Apparel,Shirts,MCC Premium,29,0,6,23,0.2069,115,10,0
INV-2024-08-MCO-SH-038,2024-08,MCO-SH-038,Apparel,Shirts,MCC Standard,48,0,14,34,0.2917,73,11,0
INV-2024-08-MCO-SH-039,2024-08,MCO-SH-039,Apparel,Shirts,MCC Standard,14,0,9,5,0.6429,17,10,0
INV-2024-08-MCO-SH-040,2024-08,MCO-SH-040,Apparel,Shirts,MCC Premium,46,0,4,42,0.087,315,12,0
INV-2024-08-MCO-SH-041,2024-08,MCO-SH-041,Apparel,Shirts,MCC Basic,59,0,6,53,0.1017,265,12,0
INV-2024-08-MCO-SH-042,2024-08,MCO-SH-042,Apparel,Shirts,MCC Basic,16,45,16,45,0.2623,84,12,0
INV-2024-08-MCO-SH-043,2024-08,MCO-SH-043,Apparel,Shirts,MCC Standard,31,0,8,23,0.2581,86,7,0
INV-2024-08-MCO-SH-044,2024-08,MCO-SH-044,Apparel,Shirts,MCC Premium,46,0,6,40,0.1304,200,19,0
INV-2024-08-MCO-SH-045,2024-08,MCO-SH-045,Apparel,Shirts,MCC Standard,21,42,21,42,0.3333,60,11,0
INV-2024-08-MCO-SH-046,2024-08,MCO-SH-046,Apparel,Shirts,MCC Standard,14,0,4,10,0.2857,75,20,0
INV-2024-08-MCO-SH-047,2024-08,MCO-SH-047,Apparel,Shirts,MCC Basic,23,46,16,53,0.2319,99,13,0
INV-2024-08-MCO-SH-048,2024-08,MCO-SH-048,Apparel,Shirts,MCC Standard,29,0,7,22,0.2414,94,11,0
INV-2024-08-MCO-SH-049,2024-08,MCO-SH-049,Apparel,Shirts,MCC Standard,8,40,7,41,0.1458,176,16,0
INV-2024-08-MCO-SH-050,2024-08,MCO-SH-050,Apparel,Shirts,MCC Standard,39,0,14,25,0.359,54,7,0
INV-2024-08-MCO-SH-051,2024-08,MCO-SH-051,Apparel,Shirts,MCC Standard,15,61,18,58,0.2368,97,10,0
INV-2024-08-MCO-SH-052,2024-08,MCO-SH-052,Apparel,Shirts,MCC Premium,62,0,5,57,0.0806,342,8,0
INV-2024-08-MCO-SH-053,2024-08,MCO-SH-053,Apparel,Shirts,MCC Premium,52,0,3,49,0.0577,490,9,0
INV-2024-08-MCO-SH-054,2024-08,MCO-SH-054,Apparel,Shirts,MCC Standard,4,82,7,79,0.0814,339,19,0
INV-2024-08-MCO-SH-055,2024-08,MCO-SH-055,Apparel,Shirts,MCC Premium,87,0,6,81,0.069,405,10,0
INV-2024-08-MCO-SH-056,2024-08,MCO-SH-056,Apparel,Shirts,MCC Basic,39,0,3,36,0.0769,360,12,0
INV-2024-08-MCO-SH-057,2024-08,MCO-SH-057,Apparel,Shirts,MCC Standard,29,0,10,19,0.3448,57,9,0
INV-2024-08-MCO-SH-058,2024-08,MCO-SH-058,Apparel,Shirts,MCC Standard,48,0,14,34,0.2917,73,20,0
INV-2024-08-MCO-DR-001,2024-08,MCO-DR-001,Apparel,Dresses,MCC Basic,8,81,10,79,0.1124,237,9,0
INV-2024-08-MCO-DR-002,2024-08,MCO-DR-002,Apparel,Dresses,MCC Standard,17,0,8,9,0.4706,34,13,0
INV-2024-08-MCO-DR-003,2024-08,MCO-DR-003,Apparel,Dresses,MCC Standard,30,0,6,24,0.2,120,16,0
INV-2024-08-MCO-DR-004,2024-08,MCO-DR-004,Apparel,Dresses,MCC Standard,37,0,7,30,0.1892,129,15,0
INV-2024-08-MCO-DR-005,2024-08,MCO-DR-005,Apparel,Dresses,MCC Premium,50,0,14,36,0.28,77,15,0
INV-2024-08-MCO-DR-006,2024-08,MCO-DR-006,Apparel,Dresses,MCC Premium,56,0,14,42,0.25,90,12,0
INV-2024-08-MCO-DR-007,2024-08,MCO-DR-007,Apparel,Dresses,MCC Standard,69,0,4,65,0.058,488,8,0
INV-2024-08-MCO-DR-008,2024-08,MCO-DR-008,Apparel,Dresses,MCC Standard,40,0,9,31,0.225,103,18,0
INV-2024-08-MCO-DR-009,2024-08,MCO-DR-009,Apparel,Dresses,MCC Standard,87,0,5,82,0.0575,492,7,0
INV-2024-08-MCO-DR-010,2024-08,MCO-DR-010,Apparel,Dresses,MCC Basic,75,0,6,69,0.08,345,14,0
INV-2024-08-MCO-DR-011,2024-08,MCO-DR-011,Apparel,Dresses,MCC Premium,31,0,7,24,0.2258,103,21,0
INV-2024-08-MCO-DR-012,2024-08,MCO-DR-012,Apparel,Dresses,MCC Basic,75,0,7,68,0.0933,291,12,0
INV-2024-08-MCO-DR-013,2024-08,MCO-DR-013,Apparel,Dresses,MCC Basic,10,71,2,79,0.0247,999,17,0
INV-2024-08-MCO-DR-014,2024-08,MCO-DR-014,Apparel,Dresses,MCC Standard,63,0,6,57,0.0952,285,9,0
INV-2024-08-MCO-DR-015,2024-08,MCO-DR-015,Apparel,Dresses,MCC Standard,60,0,8,52,0.1333,195,9,0
INV-2024-08-MCO-DR-016,2024-08,MCO-DR-016,Apparel,Dresses,MCC Standard,91,0,7,84,0.0769,360,16,0
INV-2024-08-MCO-DR-017,2024-08,MCO-DR-017,Apparel,Dresses,MCC Basic,14,0,7,7,0.5,30,11,0
INV-2024-08-MCO-DR-018,2024-08,MCO-DR-018,Apparel,Dresses,MCC Basic,62,0,8,54,0.129,202,9,0
INV-2024-08-MCO-DR-019,2024-08,MCO-DR-019,Apparel,Dresses,MCC Premium,43,0,4,39,0.093,292,11,0
INV-2024-08-MCO-DR-020,2024-08,MCO-DR-020,Apparel,Dresses,MCC Premium,38,0,8,30,0.2105,112,9,0
INV-2024-08-MCO-DR-021,2024-08,MCO-DR-021,Apparel,Dresses,MCC Standard,47,0,9,38,0.1915,127,9,0
INV-2024-08-MCO-DR-022,2024-08,MCO-DR-022,Apparel,Dresses,MCC Premium,52,0,5,47,0.0962,282,19,0
INV-2024-08-MCO-DR-023,2024-08,MCO-DR-023,Apparel,Dresses,MCC Premium,58,0,4,54,0.069,405,7,0
INV-2024-08-MCO-DR-024,2024-08,MCO-DR-024,Apparel,Dresses,MCC Premium,8,46,9,45,0.1667,150,18,0
INV-2024-08-MCO-DR-025,2024-08,MCO-DR-025,Apparel,Dresses,MCC Standard,63,0,8,55,0.127,206,11,0
INV-2024-08-MCO-DR-026,2024-08,MCO-DR-026,Apparel,Dresses,MCC Basic,61,0,5,56,0.082,336,17,0
INV-2024-08-MCO-DR-027,2024-08,MCO-DR-027,Apparel,Dresses,MCC Standard,59,0,10,49,0.1695,147,18,0
INV-2024-08-MCO-DR-028,2024-08,MCO-DR-028,Apparel,Dresses,MCC Basic,57,0,5,52,0.0877,312,16,0
INV-2024-08-MCO-DR-029,2024-08,MCO-DR-029,Apparel,Dresses,MCC Standard,44,0,10,34,0.2273,102,17,0
INV-2024-08-MCO-DR-030,2024-08,MCO-DR-030,Apparel,Dresses,MCC Basic,18,0,5,13,0.2778,78,15,0
INV-2024-08-MCO-DR-031,2024-08,MCO-DR-031,Apparel,Dresses,MCC Basic,5,60,5,60,0.0769,360,15,0
INV-2024-08-MCO-DR-032,2024-08,MCO-DR-032,Apparel,Dresses,MCC Standard,36,0,8,28,0.2222,105,10,0
INV-2024-08-MCO-DR-033,2024-08,MCO-DR-033,Apparel,Dresses,MCC Premium,85,0,10,75,0.1176,225,19,0
INV-2024-08-MCO-DR-034,2024-08,MCO-DR-034,Apparel,Dresses,MCC Standard,43,0,13,30,0.3023,69,11,0
INV-2024-08-MCO-DR-035,2024-08,MCO-DR-035,Apparel,Dresses,MCC Basic,21,0,2,19,0.0952,285,17,0
INV-2024-08-MCO-DR-036,2024-08,MCO-DR-036,Apparel,Dresses,MCC Premium,61,0,7,54,0.1148,231,17,0
INV-2024-08-MCO-DR-037,2024-08,MCO-DR-037,Apparel,Dresses,MCC Basic,47,0,4,43,0.0851,322,20,0
INV-2024-08-MCO-DR-038,2024-08,MCO-DR-038,Apparel,Dresses,MCC Standard,30,0,7,23,0.2333,99,16,0
INV-2024-08-MCO-DR-039,2024-08,MCO-DR-039,Apparel,Dresses,MCC Basic,25,0,8,17,0.32,64,16,0
INV-2024-08-MCO-DR-040,2024-08,MCO-DR-040,Apparel,Dresses,MCC Standard,59,0,3,56,0.0508,560,7,0
INV-2024-08-MCO-DR-041,2024-08,MCO-DR-041,Apparel,Dresses,MCC Standard,7,87,4,90,0.0426,675,9,0
INV-2024-08-MCO-DR-042,2024-08,MCO-DR-042,Apparel,Dresses,MCC Premium,60,0,4,56,0.0667,420,17,0
INV-2024-08-MCO-DR-043,2024-08,MCO-DR-043,Apparel,Dresses,MCC Standard,35,0,4,31,0.1143,232,14,0
INV-2024-08-MCO-PT-001,2024-08,MCO-PT-001,Apparel,Pants,MCC Premium,13,0,7,6,0.5385,26,16,0
INV-2024-08-MCO-PT-002,2024-08,MCO-PT-002,Apparel,Pants,MCC Premium,28,0,2,26,0.0714,390,13,0
INV-2024-08-MCO-PT-003,2024-08,MCO-PT-003,Apparel,Pants,MCC Premium,23,0,9,14,0.3913,47,9,0
INV-2024-08-MCO-PT-004,2024-08,MCO-PT-004,Apparel,Pants,MCC Premium,13,0,5,8,0.3846,48,14,0
INV-2024-08-MCO-PT-005,2024-08,MCO-PT-005,Apparel,Pants,MCC Standard,47,0,11,36,0.234,98,10,0
INV-2024-08-MCO-PT-006,2024-08,MCO-PT-006,Apparel,Pants,MCC Standard,35,0,5,30,0.1429,180,12,0
INV-2024-08-MCO-PT-007,2024-08,MCO-PT-007,Apparel,Pants,MCC Basic,9,83,15,77,0.163,154,17,0
INV-2024-08-MCO-PT-008,2024-08,MCO-PT-008,Apparel,Pants,MCC Premium,60,0,8,52,0.1333,195,7,0
INV-2024-08-MCO-PT-009,2024-08,MCO-PT-009,Apparel,Pants,MCC Premium,29,0,8,21,0.2759,79,15,0
INV-2024-08-MCO-PT-010,2024-08,MCO-PT-010,Apparel,Pants,MCC Standard,41,0,8,33,0.1951,124,21,0
INV-2024-08-MCO-PT-011,2024-08,MCO-PT-011,Apparel,Pants,MCC Standard,56,0,3,53,0.0536,530,14,0
INV-2024-08-MCO-PT-012,2024-08,MCO-PT-012,Apparel,Pants,MCC Basic,41,0,12,29,0.2927,72,21,0
INV-2024-08-MCO-PT-013,2024-08,MCO-PT-013,Apparel,Pants,MCC Premium,65,0,6,59,0.0923,295,21,0
INV-2024-08-MCO-PT-014,2024-08,MCO-PT-014,Apparel,Pants,MCC Basic,45,0,11,34,0.2444,93,10,0
INV-2024-08-MCO-PT-015,2024-08,MCO-PT-015,Apparel,Pants,MCC Standard,37,0,10,27,0.2703,81,10,0
INV-2024-08-MCO-PT-016,2024-08,MCO-PT-016,Apparel,Pants,MCC Standard,14,0,5,9,0.3571,54,9,0
INV-2024-08-MCO-PT-017,2024-08,MCO-PT-017,Apparel,Pants,MCC Standard,67,0,4,63,0.0597,472,10,0
INV-2024-08-MCO-PT-018,2024-08,MCO-PT-018,Apparel,Pants,MCC Standard,28,0,10,18,0.3571,54,20,0
INV-2024-08-MCO-PT-019,2024-08,MCO-PT-019,Apparel,Pants,MCC Premium,51,0,5,46,0.098,276,7,0
INV-2024-08-MCO-PT-020,2024-08,MCO-PT-020,Apparel,Pants,MCC Standard,15,0,3,12,0.2,120,14,0
INV-2024-08-MCO-PT-021,2024-08,MCO-PT-021,Apparel,Pants,MCC Standard,60,0,1,59,0.0167,999,20,0
INV-2024-08-MCO-PT-022,2024-08,MCO-PT-022,Apparel,Pants,MCC Standard,48,0,3,45,0.0625,450,14,0
INV-2024-08-MCO-PT-023,2024-08,MCO-PT-023,Apparel,Pants,MCC Standard,14,0,7,7,0.5,30,15,0
INV-2024-08-MCO-PT-024,2024-08,MCO-PT-024,Apparel,Pants,MCC Basic,28,0,7,21,0.25,90,21,0
INV-2024-08-MCO-PT-025,2024-08,MCO-PT-025,Apparel,Pants,MCC Standard,16,0,8,8,0.5,30,11,0
INV-2024-08-MCO-PT-026,2024-08,MCO-PT-026,Apparel,Pants,MCC Standard,30,0,8,22,0.2667,82,11,0
INV-2024-08-MCO-PT-027,2024-08,MCO-PT-027,Apparel,Pants,MCC Standard,19,0,2,17,0.1053,255,8,0
INV-2024-08-MCO-PT-028,2024-08,MCO-PT-028,Apparel,Pants,MCC Standard,45,0,7,38,0.1556,163,18,0
